,text,text_final
22573,"['.', '@', 'scott_wiener', 'at', 'the', '#', 'muslimbanprotest', 'at', '@', 'flysfo', 'pic.twitter.com/6rvxqquzzi']",[]
22574,"['big', 'crowd', 'at', 'flysfo', 'for', 'immigration', 'ban', 'protests', '.', 'https', ':', '//twitter.com/thisboy/status/825486641322037248', '…']","['crowd', 'immigration']"
22575,"['wise', 'decision', 'to', 'let', 'crowd', 'overflow', 'into', 'street', 'at', '@', 'flysfo', '.', 'free', 'your', 'political', 'prisoners', '.', '#', 'resist', '#', 'nomuslimregistrypic.twitter.com/eiibvbkp2t']","['wise', 'decision', 'crowd', 'overflow', 'street', 'free', 'political', 'prisoner']"
22576,"['.', '@', 'flysfo', 'protest', 'pic.twitter.com/g0sn9gfvug']",[]
22577,"['this', 'evening']",[]
22578,"['.', '@', 'scott_wiener', 'supporting', '#', 'immigration', 'ban', 'protesters', 'at', '@', 'flysfo', '.', 'https', ':', '//twitter.com/thisboy/status/825492058806685696', '…']",['immigration']
22579,"['i', ""'d"", 'suggest', 'a', 'trip', 'to', '@', 'flysfo', 'if', 'in', 'town']",['suggest']
22580,"['protest', 'going', 'strong', 'at', '@', 'flysfo', 'pic.twitter.com/fx5yibhinw']",[]
22581,"['@', 'flysfo', 'can', 'you', 'provide', 'an', 'update', 'on', 'whatever', 'protests', 'are', 'taking', 'place', '?', 'coming', 'out', 'of', 'customs', 'this', 'afternoon', 'was', 'pretty', 'chaotic', '...']","['whatever', 'take', 'custom', 'chaotic']"
22582,"['arriving', '@', 'flysfo', 'with', 'the', 'family', 'to', 'join', 'the', 'protest', 'pic.twitter.com/wzmovncxjk']",['arrive']
22583,"['yes', 'yes', 'yes', 'yes', 'this', '!', '!', '!']",[]
22584,"['hundreds', 'of', 'protestors', '@', 'flysfo', 'protesting', '@', 'potus', 'trump', ""'s"", 'executive', 'orders', 'on', 'immigration', '.', 'many', 'here', 'say', 'family', 'members', 'have', 'been', 'detainedpic.twitter.com/zppcjozhcq']","['hundred', 'immigration', 'many']"
22585,"['hundreds', 'out', 'at', '@', 'flysfo', 'for', 'protest', 'against', '#', 'muslimban', '#', 'sanfranciscopic.twitter.com/bwyv4nxnex']",['hundred']
22586,"['crowd', 'at', '@', 'flysfo', 'chanting', ':', '``', 'we', 'will', 'not', 'hate']","['crowd', 'chanting']"
22587,"['crowd', 'continues', 'to', 'grow', '@', 'flysfo', '#', 'muslimbanprotest', '#', 'sfo', '#', 'wearebetterthanthispic.twitter.com/l7l8vlvaog']",['crowd']
22588,"['growing', 'support', '@', 'flysfo', 'rt', '@', 'arielwaldman', ':', 'sfo', 'right', 'now', '#', 'muslimbanpic.twitter.com/ddsmp2vnm1']",['arielwaldman']
22589,"['more', 'details', 'about', 'ppl', 'detained', 'at', '@', 'flysfo', '-', 'lawyers', 'on', 'scene', 'to', 'help', 'https', ':', '//twitter.com/kron4news/status/825484706401677312', '…']",['detail']
22590,"['protesting', 'the', '#', 'muslinban', 'and', 'standing', 'with', 'my', 'muslim']",['stand']
22591,"['normally', 'i', ""'m"", 'no', 'fan', 'of', '#', 'sfbart', 'but', 'today', 'i', 'encourage', 'everyone', 'to', 'go', 'take', 'bart', 'and', 'have', 'fun', 'at', '@', 'flysfo', '!', 'https', ':', '//twitter.com/sfbart/status/825470761200611328', '…']","['normally', 'sfbart', 'encourage', 'everyone', 'take', 'bart']"
22592,"['@', 'governorjerryb', '@', 'senfeinstein', '@', 'kamalaharris', '@', 'mayoredlee', '@', 'nancypelosi', 'who', 'is', 'repping', 'me', 'at', '@', 'flysfo', 'right', 'now', '?', '#', 'muslimban', 'reprehensible', '.']","['governorjerryb', 'repping', 'reprehensible']"
22593,"['immigrants', 'from', 'muslim', 'countries', 'detained', 'at', 'flysfo']",['immigrant']
22594,"['people', 'on', 'bart', 'heading', 'to', '@', 'flysfo', 'for', '#', 'muslimbanprotest', '@', 'ktvupic.twitter.com/kllm7p6ezw']","['people', 'bart']"
22595,"['@', 'flysfo', 'has', 'been', 'pretty', 'quiet', 'about', 'this', 'so', 'far', '...', 'https', ':', '//twitter.com/sfchronicle/status/825486268721008640', '…']",[]
22596,"['refugees', 'are', 'welcome', 'here', '!', '@', 'flysfo', 'pic.twitter.com/bsz3wrmzbv']",[]
22597,"['from', 'the', 'local', 'party', ':', 'sccdp', ':', 'rt', 'nbcbayarea', ':', 'crowd', 'of', '#', 'muslimban', 'protesters', 'grows', 'at', 'flysfo', '.', '…', 'pic.twitter.com/nxwpgypder']","['local', 'sccdp', 'crowd', 'grows']"
22598,"['how', 'is', 'the', 'airport', 'going', 'to', 'help', 'go', 'home']",[]
22599,"['big', 'crowd', 'at', '@', 'flysfo', 'for', '#', 'immigration', 'ban', 'protests.https', ':', '//twitter.com/thisboy/status/825486641322037248', '…']","['crowd', 'immigration']"
22600,"['#', 'immigrationban', 'protests', 'going', 'on', '@', 'flysfo', 'right', 'now', '.', 'https', ':', '//twitter.com/thisboy/status/825477840862797824', '…']",['immigrationban']
22601,"['crowd', 'of', '#', 'muslimban', 'protesters', 'grows', 'at', '@', 'flysfo', '.', 'http', ':', '//nbcbay.com/tz3xand', ':', '@', 'arielwaldmanpic.twitter.com/geeilbphsg']","['crowd', 'grows']"
22602,"['way', 'bigger', 'since', 'then']",['since']
22603,"['#', 'immigration', 'protests', 'going', 'on', 'at', '@', 'flysfo', 'right', 'now', 'https', ':', '//twitter.com/thisboy/status/825476305558724608', '…']",['immigration']
22604,"['immigrants', 'from', 'muslim', 'countries', 'detained', 'at', '@', 'flysfo']",['immigrant']
22605,"['hundreds', 'arrive', 'at', '@', 'flysfo', 'with', 'signs', 'chanting', '``', 'no', 'ban']","['hundred', 'arrive']"
22606,"['crowd', 'at', '@', 'flysfo', 'chanting', 'and', 'singing', '.', '#', 'noban', '#', 'nowall', '#', 'nobannowall', '#', 'nofascistusa', '#', 'resist']","['crowd', 'chanting', 'singing', 'nowall', 'nofascistusa']"
22607,"['dozens', 'more', 'join', 'the', 'rally', 'at', '@', 'flysfo', '.', '@', 'cbssf', '#', 'nobannowall', '#', 'muslimbanprotestpic.twitter.com/wmsowjjrmm']",[]
22608,"['on', 'the', 'way', 'to', '@', 'flysfo', 'sfo', 'airport', 'to', 'protest', '@', 'realdonaldtrump', 'muslim', 'ban', '#', 'resist', '#', 'protest', '#', 'iwillfollowtwosimplerules']",['iwillfollowtwosimplerules']
22609,"['every', 'word', 'out', 'of', 'his', 'mouth', 'is', 'another', 'knot', 'in', 'his', 'self', 'made', 'noise', '.']","['every', 'mouth', 'another', 'knot', 'self', 'noise']"
22610,"['protest', 'grew', 'so', 'big']",[]
22611,"['on', 'bart', 'almost', 'to', '@', 'flysfo', 'where', 'protest', 'against', '#', 'muslimban', 'has', 'already', 'startedpic.twitter.com/qjcmd2vthh']","['bart', 'almost', 'already']"
22612,"['all', 'my', 'bay', 'area', 'peeps', '-', 'get', 'to', '@', 'flysfo', 'and', 'use', '@', 'sfbart', 'to', 'get', 'there', '!', 'https', ':', '//twitter.com/sfbart/status/825470761200611328', '…']",['sfbart']
22613,"['yes', '!', 'so', 'glad', 'to', 'see', 'protestors', 'at', '@', 'flysfo', 'to', 'oppose', 'the', '#', 'muslimban', '#', 'refugeeswelcome', 'in', 'san', 'francisco']",['see']
22614,"['i', 'welcome', 'the', 'refugee', '!', 'headed', 'to', '@', 'flysfo', '#', 'nomuslimban', '#', 'refugeeswelcome', '#', 'resist', '#', 'notinmyname']",[]
22615,"['protest', 'is', 'now', 'moving', 'outside', 'due', 'to', 'crowd', 'size', '.', '@', 'flysfo', '#', 'muslimbanpic.twitter.com/dogaxsnvdv']","['move', 'due', 'crowd', 'size']"
22616,"['.', '@', 'leeps123', '&', 'the', '@', 'mercnews', 'are', 'live', 'from', '@', 'flysfo', 'right', 'now', '.', '#', 'muslimbanprotest', 'in', 'progress', 'against', 'trump', '#', 'muslimban', '.', 'https', ':', '//www.facebook.com/mercurynews/']",['progress']
22617,"['will', 'there', 'be', 'a', 'protest', 'at', '@', 'flysfo', 'or', '@', 'iflyoakland', '...', 'my', 'teen', 'and', 'i', 'are', 'ready', 'to', 'raise', 'our', 'voices', 'in', 'defiance', '#', 'muslimban', '#', 'muslimbanprotest']",[]
22618,"['attorneys', 'volunteering', 'their', 'services', 'to', 'help', 'anyone', 'detained', 'at', 'flysfo', 'after', 'trump', ""'s"", 'immigration', 'order', '.', 'http', ':', '//nbcbay.com/gzuiz2w']","['service', 'anyone', 'immigration']"
22619,"['happening', 'now', ':', 'protest', 'against', 'the', '#', 'muslimban', 'at', '@', 'flysfo', 'in', 'the', 'international', 'arrivals', 'terminal', '.', '@', 'cbssfpic.twitter.com/j0sl44bun8']","['arrival', 'terminal']"
22620,"['protest', 'at', '@', 'flysfo', 'against', 'trump', ""'s"", '#', 'refugeeban', '#', 'muslimban', '.', 'about', '60', '-70', 'here', 'so', 'far.pic.twitter.com/rdvrhr2bzu']",['refugeeban']
22621,"['@', 'zahrabilloo', '@', 'flysfo', 'why', 'donald', 'has', ""n't"", 'banned', 'saudi/kuwait/qatar/uae', '?', '@', 'ajplus', '@', 'cnnpolitics', '@', 'cnn', '@', 'potus44', '@', 'realdonaldtrump']","['zahrabilloo', 'donald', 'ajplus', 'cnnpolitics', 'cnn']"
22622,"['plenty', 'of', 'immigration', 'attorneys', 'offering', 'pro', 'bono', 'service', 'available', 'at', '@', 'flysfo', 'at', 'this', 'time', '.', 'consider', 'sharing', 'that', 'information', '.']","['plenty', 'immigration', 'bono', 'service', 'available', 'time', 'information']"
22623,"['hey', '#', 'sanfrancisco', 'and', '#', 'bayarea', 'it', ""'s"", 'a', 'nice', 'day', 'to', '#', 'resisttrump', '@', 'sfo', 'see', 'you', 'there', '!', '#', 'resist', '@', 'flysfo', '#', 'theresistanse', 'https', ':', '//www.meetup.com/theresistance-sf/events/237270107/', '…']","['nice', 'see', 'theresistanse']"
22624,"['we', 'are', 'on', 'our', 'way', 'to', '@', 'flysfo', 'for', 'the', '#', 'solidarity', 'action', '.', 'follow', '#', 'muslimbansfo', '&', '@', 'arocbayarea', 'and', 'join', 'http', ':', '//bayresistance.org', 'for', 'details.https', ':', '//twitter.com/sf_rising/status/825454531370639360', '…']","['muslimbansfo', 'arocbayarea']"
22625,"['i', ""'m"", 'sure', 'gloria', 'allred', 'will', 'stick', 'her', 'nose', 'in', 'this']","['gloria', 'allred', 'nose']"
22626,"['breaking', ':', 'amid', 'protests', '&', 'legal', 'challenge']","['amid', 'challenge']"
22627,"['and', 'this', 'is', ""n't"", 'even', 'a', '``', 'ban', '.', ""''"", 'it', ""'s"", 'a', 'temporary', 'freeze', 'to', 'study', 'the', 'horribly', 'dangerous', 'obama', 'vetting', 'protocols', '.', '#', 'refugees']","['even', 'temporary', 'freeze', 'study', 'horribly', 'dangerous', 'vetting', 'protocol']"
22628,"['it', 'is', 'not', 'a', 'muslim', 'ban']",[]
22629,"['attorneys', 'volunteering', 'their', 'services', 'to', 'help', 'anyone', 'detained', 'at', '@', 'flysfo', 'after', 'trump', ""'s"", 'immigration', 'order', '.', 'http', ':', '//nbcbay.com/gzuiz2w']","['service', 'anyone', 'immigration']"
22630,"['like', '@', 'edanl', 'ca', ""n't"", 'go', 'to', 'protest', '@', 'flysfo', 'so', 'donated', 'to', '@', 'theirc', 'we', ""'ll"", 'be', 'there', 'next', 'time']","['edanl', 'donate', 'theirc', 'next', 'time']"
22631,"['again', 'call', 'if', 'you', 'need', 'bail', 'money', '.', 'go', 'kick', 'some', 'ass']","['call', 'bail', 'money', 'as']"
22632,['actually'],[]
22633,"['my', 'human', 'changed', 'us', 'to', 'an', 'earlier', 'flight']",['u']
22634,"['#', 'muslimban', '#', 'notinourname', '@', 'flysfo', 'happening', 'now', 'http', ':', '//www.nbcbayarea.com/news/local/protesters-to-oppose-trumps-muslim-ban-at-san-francisco-international-airport-412050533.html', '…']",[]
22635,"['see', 'you', 'there']",['see']
22636,"['@', 'humanrightsweb', '@', 'cnn', '@', 'npr', 'perhaps', 'they', 'should', ""n't"", 'implement', 'then', '?', '@', 'civilrights', '@', 'dhsgov', '@', 'jfkairport', '@', 'flylaxairport', '@', 'flysfo', 'https', ':', '//twitter.com/johnjharwood/status/825438061416833025', '…']","['humanrightsweb', 'cnn', 'npr', 'perhaps', 'civilrights']"
22637,"['#', 'bayresistance']",['bayresistance']
22638,"['ok', 'ppl', 'going', 'down', 'to', '@', 'flysfo', 'international', 'arrivals', 'at', '3', 'pm', 'local', '!', 'join', '!', '!', '#', 'sfo', '#', 'resist', '#', 'muslimban', '#', 'sanfrancisco']","['arrival', 'local']"
22639,"['@', 'flysfo', 'must', 'let', 'green', 'card', 'and', 'visa', 'holders', 'return', 'home', 'to', 'their', 'families', '.', '#', 'letthemcomehome']","['must', 'visa', 'holder', 'letthemcomehome']"
22640,"['#', 'muslimban', 'protest', '@', 'flysfo', 'starting', 'at', '3pm', 'today', '.', 'ca', ""n't"", 'make', 'it', 'till', 'later', 'tonight', 'but', 'suggested', 'a', 'few', 'chants', ':', 'http', ':', '//meetu.ps/35zmst']",['suggest']
22641,"['protests', 'planned', 'at', 'airports', 'across', 'the', 'country', 'in', 'opposition', 'to', 'trump', ""'s"", 'immigration', 'ban', '.', 'one', 'at', '@', 'flysfo', 'at', '3', 'pm', ':', 'https', ':', '//www.facebook.com/events/1851001951851194/', '…']","['across', 'opposition', 'immigration', 'one']"
22642,"['are', 'muslims', 'with', 'visas/green', 'cards', 'being', 'detained', 'at', '@', 'flysfo', '?', 'does', 'anyone', 'know', '?', '#', 'refugeeswelcome', '#', 'muslimban', '#', 'sanfrancisco']",['anyone']
22643,"['did', 'you', 'know', ':', '@', 'flyfrontier', 'expanded', '@', 'flylaxairport', '&', '@', 'flysfo', 'service', 'to', 'daily', '?', 'the', 'west', 'coast', 'is', 'calling', '!', '#', 'cvg']","['expand', 'service', 'call', 'cvg']"
22644,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22645,"['protesters', 'will', 'take', 'on', 'trump', ""'s"", '``', 'blatantly', 'unconstitutional', ""''"", 'muslimban', 'at', '3', 'p.m.', 'at', 'flysfo', '.', 'will', 'you', 'be', 'there', '?', 'http', ':', '//nbcbay.com/c79zob5']","['take', 'blatantly']"
22646,"['anyone', 'going', 'to', 'the', '#', 'sfo', 'the', 'bayarea', 'airport']",['anyone']
22647,"['.', '@', 'flysfo', 'is', 'now', 'deferring', 'all', 'questions', 'to', '@', 'customsborder', 'regarding', 'possible', 'detainments', '.', '#', 'muslimban']","['defer', 'customsborder', 'detainment']"
22648,"['..', 'and', 'i', 'victoria', '.', 'two', 'flights', 'a', 'day', 'from', '@', 'flysfo', '.']","['victoria', 'two']"
22649,"['protesters', 'will', 'take', 'on', 'trump', ""'s"", '``', 'blatantly', 'unconstitutional', ""''"", '#', 'muslimban', 'at', '3', 'p.m.', 'at', '@', 'flysfo', '.', 'will', 'you', 'be', 'there', '?', 'http', ':', '//nbcbay.com/c79zob5']","['take', 'blatantly']"
22650,"['what', ""'s"", 'happening', 'at', '@', 'dulles_airport', '@', 'fly2ohare', '#', 'hartsfieldatl', '@', 'flylaxairport', '@', 'flysfo', '#', 'unamerican', 'detentions', 'only', 'at', '@', 'jfkairport', '?']",['hartsfieldatl']
22651,"['there', ""'s"", 'a', 'protest', 'growing', 'at', '@', 'flysfo', 'according', 'to', 'my', 'sources', '!']","['growing', 'source']"
22652,"['.', '@', 'thatjohn', 'here', 'at', '@', 'flysfo', 'thinking', 'about', 'that', 'too', '.', 'where', 'do', 'detainees', '(', 'of', 'any', 'sort', ')', 'end', 'up', '?', 'phones', 'taken', '?']","['thatjohn', 'sort', 'take']"
22653,"['@', 'sfbart', 'is', 'not', 'going', 'to', 'stop', 'service', 'for', 'thousands', 'of', 'people', 'going', 'to', '@', 'flysfo', 'recently', 'a', 'large', 'fight', 'for', '15', 'protest', 'there']","['sfbart', 'stop', 'service', 'people', 'recently', 'large']"
22654,"['.', '@', 'flysfo', 'do', 'not', 'comply', '.', 'stand', 'down', '.', 'uphold', '#', 'sf', 'as', 'a', 'sanctuary', 'city', '.', 'there', 'are', 'no', 'passive', 'accomplices', 'to', 'this', '#', 'muslimban', '#', 'nobannowall']","['stand', 'uphold', 'passive', 'accomplice']"
22655,"['protest', 'planned', 'at', '@', 'flysfo', 'international', 'terminal', 'at', '3', 'pm', 'against', 'trump', ""'s"", 'immigration', 'order', ':', 'https', ':', '//www.meetup.com/theresistance-sf/events/237270107/', '…']","['terminal', 'immigration']"
22656,"['protests', 'against', 'detainment', 'of', 'refugees', 'spreads', 'to', 'sf', '--', 'protest', 'planned', 'at', '@', 'flysfo', 'this', 'afternoon']",['detainment']
22657,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22658,"['i', ""'ve"", 'heard', '3pm', 'at', '@', 'flysfo']",[]
22659,"['i', 'saw', 'that']",[]
22660,"['emirates', 'a380', 'reaching', '20']",['reach']
22661,"['bay', 'area', 'airports', '&', 'local', '@', 'customsborder', 'spox', 'refuse', 'to', 'disclose', 'impact', 'of', 'trump', 'order', 'at', '@', 'flysfo']","['local', 'customsborder', 'spox', 'disclose']"
22662,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22663,"['@', 'scott_wiener', '@', 'mayoredlee', '@', 'janekim', '@', 'maliacohen', '@', 'londonbreed', '@', 'flysfo', 'sf', 'should', 'set', 'up', 'immediate', 'legal', 'aid', 'for', 'inbound', 'greencard', 'holders', 'https', ':', '//twitter.com/charlesmblow/status/825349652803366913', '…']","['janekim', 'maliacohen', 'londonbreed', 'immediate', 'aid', 'inbound', 'greencard', 'holder']"
22664,"['weeeee', '!', '!', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['weeeee']
22665,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22666,"['checked', 'into', '@', 'united', 'flight', 'ua256', '@', 'flysfo', 'to', '@', 'flylaxairport', 'looking', 'forward', 'to', 'enjoying', 'first', 'class', 'on', 'there', 'boeing', '787-8', 'dreamliner', '!', 'pic.twitter.com/p95rawu2xw']","['check', 'enjoy', 'first', 'class']"
22667,"['fyi', 'to', '@', 'united', 'airlines', '@', 'flysfo', 'claims', 'planes', 'are', 'taking', 'off', 'and', 'landing', 'at', 'sfo', 'so', 'why', 'did', 'you', 'divert', 'ua59', 'to', 'ord', '?', '?']","['claim', 'take']"
22668,"['what', 'is', 'going', 'on', 'at', '@', 'flysfo', 'that', 'they', 'dont', 'know', 'customer', 'service', '?', '?']",['service']
22669,"['and', 'i', ""'m"", 'back', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['back']
22670,"['fuck', 'this', '.', 'protest', '.', 'at', '@', 'flysfo', '.', 'now', '.', 'who', ""'s"", 'with', 'me', '?', 'https', ':', '//twitter.com/ddale8/status/825367399914405888', '…']",[]
22671,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22672,"['tsa', 'pre', 'check', 'pretty', 'clutch', 'still', '@', 'flysfo']","['tsa', 'check', 'clutch', 'still']"
22673,"['a', 'minted', '@', 'jetblue', 'a321', 'taxiing', 'by', 'at', '@', 'flysfo', 'pic.twitter.com/6difwjb6en']","['minted', 'taxi']"
22674,"['any', 'news', 'of', 'airport', 'workers', 'ignoring', 'the', 'eo', '?', 'there', ""'s"", 'nothing', 'stopping', 'them', 'from', 'ignoring', 'it', '.', '@', 'flysfo']","['nothing', 'stop']"
22675,"['looking', 'forward', 'to', 'seeing', 'you', '!']",['see']
22676,"['i', 'hope', 'you', 'had', 'time', 'to', 'chill', 'before', 'your', 'flight']","['time', 'chill']"
22677,"['#', 'sfo', 'wishes', 'everyone', 'a', 'happy', 'lunar', 'new', 'year', '!', 'pic.twitter.com/87ybmw8bxg']",['everyone']
22678,"['@', 'flysfo', 'why', 'ca', ""n't"", 'we', 'have', 'a', 'map', '?', 'i', ""'m"", 'guessing', 'there', 'is', 'a', 'fine', 'reason']",['fine']
22679,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22680,"['redeye', 'flights', 'are', 'great', '...', 'in', 'theory', '.', 'but', 'the', 'later', 'they', 'depart']","['great', 'theory']"
22681,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22682,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22683,"['off', 'to', 'sydney', 'today', '!', '!', '(', '@', 'international', 'terminal', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['terminal']
22684,"['yes', 'lord', '!', '!', '!', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['lord']
22685,"['they', ""'re"", 'playing', 'beach', 'house', 'at', '@', 'flysfo', 'lmao']",['lmao']
22686,"['yum', '@', 'lagunitas', '#', 'yum', '-', 'drinking', 'an', '12th', 'of', 'never', 'ale', 'by', '@', 'lagunitasbeer', 'at', '@', 'flysfo', '—', 'http', ':', '//untp.beer/s/c410733231', '#', 'photo']","['drink', 'never']"
22687,"['settled', 'in', '@', 'flysfo', 'for', '3', 'hrs', 'of', 'waiting', 'until', 'my', 'redeye', 'to', 'get', 'to', '#', 'rolex24', '.', 'ready', 'to', 'start', 'the', '17', 'season', '@', 'cgrsportscar', '@', 'fordperformancepic.twitter.com/2gzjhoajtb']","['settle', 'wait', 'cgrsportscar']"
22688,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22689,"['higher', 'res', '@', 'flysfo', 'pic.twitter.com/lwsrjkdg6l']","['high', 're']"
22690,"['hey', 'there', '@', 'flysfo', '.', 'can', 'you', 'spot', 'the', 'pickup', 'truck', 'on', 'the', 'runway', '?', 'pic.twitter.com/5qkhq8fvf7']",['pickup']
22691,"['almost', 'home', '.', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['almost']
22692,"['hey', 'boo', 'see', 'you', 'tomorrow', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['boo', 'see']"
22693,"['@', 'flysfo', 're', ':', 'virgin', 'atlantic', 'contest', 'q1', '.', 'all', 'of', 'the', 'names', 'listed', 'have', 'been', 'va', 'plane', 'names', '.', 'miss', 'behavin', 'jersey', 'girl', 'lady', 'love', 'hot', 'lips', '.']","['atlantic', 'name', 'list', 'va', 'name', 'behavin', 'jersey', 'love', 'lip']"
22694,"['i', ""'m"", 'at', 'terminal', '3', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['terminal']
22695,"['good', 'for', '@', 'flysfo', 'airport', '!', '@', 'kellybrooksyogapic.twitter.com/d42pt2gldn']",[]
22696,"['picking', 'my', 'parents', 'up', 'from', 'their', '6th', '(', '!', '!', ')', 'missionary', 'trip', 'to', 'cambodia', '.', '#', 'proud', '(', '@', 'international', 'terminal', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/32rmcbreym8']","['missionary', 'cambodia', 'terminal']"
22697,"['arrived', '@', 'flysfo', '2:34']",['arrive']
22698,"['sfo-cph', 'see', 'you', 'later', 'americans', '!', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']","['see', 'americans']"
22699,"['3rd', 'mechanical', 'in', 'a', 'row', 'for', 'my', '@', 'united', '@', 'flysfo', 'travel', 'today', 'deplaned', 'twice', '...', 'pilots', 'calling', 'in', 'mechanicals', '.', 'what', ""'s"", 'up', 'w', '@', 'united', '?']","['row', 'call', 'mechanicals', 'w']"
22700,"['love', 'this', 'view', 'at', 'sunrise', 'wednesday', 'morning', '@', 'flysfo', ':', 'd', 'pic.twitter.com/uptosta3pb']",['love']
22701,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22702,"['this', 'is', 'a', 'neat', 'idea', 'at', '@', 'flysfo', ':', 'sister', 'city', 'seals', 'all', 'throughout', 'the', 'terminal', 'pic.twitter.com/pgjyaov3yg', '–', 'bei', 'san', 'francisco', 'international', 'airport', '(', 'sfo', ')']","['seal', 'throughout', 'terminal']"
22703,"['flying', '@', 'united', 'yesterday/today', 'and', 'already', 'had', 'three', 'flights', 'delayed', 'due', 'to', 'mechanicals', '&', 'heard', 'more', 'on', 'pa', '@', 'flysfo', 'what', ""'s"", 'up', 'w', '@', 'united', '?']","['already', 'three', 'delay', 'due', 'mechanicals', 'w']"
22704,"['ran', 'into', 'the', 'lead', 'stallion', 'from', '@', 'thestable', 'at', '@', 'flysfo', '.', 'pic.twitter.com/owi0qm2jz8', '–', 'bei', 'san', 'francisco', 'international', 'airport', '(', 'sfo', ')']","['ran', 'lead', 'stallion', 'thestable']"
22705,"['stopping', 'in', 'for', 'some', 'chowder', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', ')', 'https', ':', '//www.swarmapp.com/c/1h59pekkffn', 'pic.twitter.com/jmom3zcdyv']",['stop']
22706,"['@', 'prioritypasscom', '@', 'chasesupport', 'i', ""'m"", 'a', 'csr', 'cardholder']","['chasesupport', 'csr', 'cardholder']"
22707,"['@', 'alaskaair', 'you', 'marooned', 'us', 'at', '@', 'flysfo', 'and', 'you', 'dont', 'even', 'fly', 'here', '!']","['maroon', 'u', 'even']"
22708,"['i', ""'m"", 'at', 'international', 'terminal', '-', '@', 'flysfo', 'in', 'san', 'francisco']",['terminal']
22709,"['#', 'travelskills', ':', 'perfect', 'landing', 'at', '@', 'flysfo', '.', '#', 'avgeekpic.twitter.com/po5oyrcc01']",['perfect']
22710,"['i', ""'m"", 'at', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22711,"['wheels', 'up']",[]
22712,"['had', 'a', 'great', '#', 'elastifile', 'sales', 'kick', 'off']","['great', 'elastifile']"
22713,"['heading', 'home', '.', '(', '@', 'san', 'francisco', 'international', 'airport', '-', '@', 'flysfo', 'in', 'san', 'francisco']",[]
22714,"['‘', 'buff', 'said', ':', ')']",['buff']
22715,"['@', 'johnnyjet', 'check', 'out', 'our', 'event', ':', 'https', ':', '//www.eventbrite.com/e/sfo-monthly-plane-spotter-meet-up-tickets-31492942238', '…']","['johnnyjet', 'check']"
22716,"['misti', 'cooper', 'has', 'just', 'arrived', 'at', 'the', '@', 'flysfo', 'and', 'is', 'hopping', 'on', 'her', 'ride', 'out', '!', '#', 'travel…', 'https', ':', '//www.instagram.com/p/bpxtcw-hbbv/']","['misti', 'cooper', 'arrive']"
22717,"['@', 'spudhilton', 'check', 'out', 'our', 'event', ':', 'https', ':', '//www.eventbrite.com/e/sfo-monthly-plane-spotter-meet-up-tickets-31492942238', '…']","['spudhilton', 'check']"
22718,"['@', 'stuckatairport', 'check', 'out', 'our', 'event', ':', 'https', ':', '//www.eventbrite.com/e/sfo-monthly-plane-spotter-meet-up-tickets-31492942238', '…']",['check']
